what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.106.0.v20140519-0906,"org.eclipse.ui.file.save",1510994099669
activated,editor,org.eclipse.jdt.ui,3.10.2.v20141014-1419,"org.eclipse.jdt.ui.CompilationUnitEditor",1510994100569
executed,command,org.eclipse.jdt.ui,3.10.2.v20141014-1419,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1510994106253
executed,command,org.eclipse.ui,3.106.0.v20140519-0906,"org.eclipse.ui.file.save",1510994106669
activated,editor,org.eclipse.jdt.ui,3.10.2.v20141014-1419,"org.eclipse.jdt.ui.CompilationUnitEditor",1510994107523
executed,command,org.eclipse.jdt.ui,3.10.2.v20141014-1419,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1510994111424
executed,command,org.eclipse.ui,3.106.0.v20140519-0906,"org.eclipse.ui.file.save",1510994111739
activated,editor,org.eclipse.jdt.ui,3.10.2.v20141014-1419,"org.eclipse.jdt.ui.CompilationUnitEditor",1510994113210
deactivated,workbench,org.eclipse.ui.workbench,3.106.0.v20140530-0732,"",1510994113726
activated,workbench,org.eclipse.ui.workbench,3.106.0.v20140530-0732,"",1510994114858
closed,view,org.eclipse.jdt.ui,3.10.2.v20141014-1419,"org.eclipse.jdt.ui.PackageExplorer",1510994114910
closed,view,org.eclipse.ui.ide,3.10.0.v20140521-1937,"org.eclipse.ui.views.ProblemView",1510994114926
closed,view,org.eclipse.ui.console,3.5.300.v20140424-1437,"org.eclipse.ui.console.ConsoleView",1510994114944
closed,view,org.eclipse.ui.views,3.7.0.v20140408-0703,"org.eclipse.ui.views.ContentOutline",1510994114963
closed,editor,org.eclipse.jdt.ui,3.10.2.v20141014-1419,"org.eclipse.jdt.ui.CompilationUnitEditor",1510994114979
closed,editor,org.eclipse.jdt.ui,3.10.2.v20141014-1419,"org.eclipse.jdt.ui.CompilationUnitEditor",1510994114995
closed,editor,org.eclipse.jdt.ui,3.10.2.v20141014-1419,"org.eclipse.jdt.ui.CompilationUnitEditor",1510994115126
closed,editor,org.eclipse.jdt.ui,3.10.2.v20141014-1419,"org.eclipse.jdt.ui.CompilationUnitEditor",1510994115142
closed,workbench,org.eclipse.ui.workbench,3.106.0.v20140530-0732,"",1510994115238
closed,workbench,org.eclipse.ui.workbench,3.106.0.v20140530-0732,"",1510994115480
stopped,bundle,org.eclipse.pde.api.tools.ui,1.0.500.v20140512-1548,"org.eclipse.pde.api.tools.ui",1510994115667
stopped,bundle,org.eclipse.pde.ds.ui,1.0.300.v20140204-1740,"org.eclipse.pde.ds.ui",1510994115704
stopped,bundle,org.eclipse.pde.runtime,3.4.400.v20140512-1555,"org.eclipse.pde.runtime",1510994115706
stopped,bundle,org.eclipse.pde.ua.ui,1.0.300.v20140307-1548,"org.eclipse.pde.ua.ui",1510994115769
stopped,bundle,org.eclipse.pde.ui.templates,3.4.800.v20140410-2009,"org.eclipse.pde.ui.templates",1510994115790
stopped,bundle,org.eclipse.datatools.connectivity.oda.template.ui,3.2.3.v201201121156,"org.eclipse.datatools.connectivity.oda.template.ui",1510994116095
stopped,bundle,org.eclipse.pde.ui,3.8.100.v20140529-0947,"org.eclipse.pde.ui",1510994116095
